instance,status,solver_time,lb_time,lb,ub
./sparse_rand/test_1000_2000_r0.01-7.dat,feasible,30.0214,15.5957,9286,10783
./sparse_rand/test_500_1000_r0.01-0.dat,feasible,30.0711,0.000628033,4855,4893
./sparse_rand/test_1000_2000_r0.01-5.dat,feasible,30.0219,24.3443,9064,11054
./sparse_rand/test_500_2000_r0.01-0.dat,feasible,30.0602,0.530407,6741,7465
./sparse_rand/test_500_1000_r0.01-2.dat,feasible,30.0225,22.7683,4943,4945
./sparse_rand/test_500_1000_r0.01-8.dat,feasible,30.0549,15.1045,5211,5535
./sparse_rand/test_1000_2000_r0.01-9.dat,feasible,30.0258,24.9804,9108,11101
./sparse_rand/test_500_1000_r0.01-1.dat,feasible,30.0575,5.6835,4882,5125
./sparse_rand/test_1000_1000_r0.01-4.dat,feasible,30.0273,1.59809,7373,8385
./sparse_rand/test_500_1000_r0.01-4.dat,feasible,30.0509,0.00764263,4843,5038
./sparse_corr/test_1000_1000_r0.01-6.dat,feasible,30.019,1.15003,2159,2333
./sparse_corr/test_1000_2000_r0.01-0.dat,feasible,30.0202,21.784,3535,3902
./sparse_corr/test_500_2000_r0.01-3.dat,feasible,30.048,25.6701,3160,3338
./sparse_corr/test_1000_1000_r0.01-0.dat,feasible,30.0224,0.139825,2130,2299
./sparse_corr/test_1000_2000_r0.01-6.dat,feasible,30.0197,17.2791,3517,3890
./sparse_corr/test_500_2000_r0.01-6.dat,feasible,30.0484,6.59262,3170,3340
./sparse_corr/test_500_2000_r0.01-8.dat,feasible,30.0488,0.0103207,3120,3266
./sparse_corr/test_1000_1000_r0.01-1.dat,feasible,30.0231,0.00119652,2090,2275
./sparse_corr/test_1000_2000_r0.01-1.dat,feasible,30.0208,0.445498,3550,3918
./sparse_corr/test_1000_2000_r0.01-3.dat,feasible,30.0203,2.8465,3550,3950
./sparse_corr/test_500_1000_r0.01-5.dat,feasible,30.0493,0.221353,1849,1940
./sparse_corr/test_1000_2000_r0.01-2.dat,feasible,30.0223,1.15928,3500,3861
./sparse_corr/test_500_2000_r0.01-5.dat,feasible,30.0506,5.53636,3179,3355
./sparse_corr/test_500_1000_r0.01-7.dat,feasible,30.0509,0.0233148,1820,1870
./sparse_corr/test_1000_1000_r0.01-3.dat,feasible,30.0215,0.000599127,2160,2366
./sparse_corr/test_1000_2000_r0.01-8.dat,feasible,30.0203,0.283406,3530,3895
./sparse_corr/test_500_1000_r0.01-6.dat,feasible,30.0492,2.228e-05,1880,1926
./sparse_corr/test_1000_1000_r0.01-9.dat,feasible,30.0201,0.345145,2110,2268
